Tweet index	Label	Tweet text
1392	0	scares think things like year
1393	0	last twolves game jacked right lockout vs okc rubios st game wonder
1394	1	everybody traveling world im sitting studying maps last exam #jealousy #almostdone
1395	1	cleaning spew definite highlight job
1396	0	bshantel right clearly popo playing much call duty
1397	1	dov thisispalestine actually israels demand renders antisemitic acc mates favourite non definition antisem
1398	1	thank strange vet husband bar reminding debt die #studentloans
1399	1	love count people
1400	1	calmkitchen menhealuk smashed samsung galaxy running back car trying avoid parking ticket
1401	1	yea love already throwing tantrum upon waking totally awesome :OK_hand: nannyprobss
1402	0	winner goes stocking bribed httptcojagiuurxe
1403	1	worlds villainous climate criminal australia attempts heavy nations lima httptcomdorglrg #auspol
1404	0	id rather know upset hide question things later
1405	1	almost princezz arguing guy cute really lives come adults
1406	0	whipappeal always theyve found k homes
1407	1	thanks garrynewman taking httptcoputiiwaue love
1408	1	caboosemichaelj yeah see great success ladies im totally excited sex
1409	0	senate confirmed new cabinet member nd amendment supporters furious senate confirme httptcotvnfnwtn
1410	1	nothing studied test fckn greaaat
1411	0	marty posts facts proof make shit rbrnetwork indyenigma theoldbreed justin
1412	0	falling asleep sound rain relaxing :umbrella_with_rain_drops:
1413	0	okso two #absolutefavs ashamed admit actually cried httptcopedcoimlg
1414	0	rbr tonybarrettimes indeed two people opposite political divide slinging insults twitter coming
1415	1	biggest #taliban gunned school kids country #malala received nobel prize #education #ouch
1416	0	vidalovesvida dont think ive ever even made weed brownies lifeidk get bizarre idea lol
1417	1	beautiful day scotland #rain #gales lol
1418	0	snarkysteff nice make pot butter himalayan salt sometimes infused salts change
1419	1	looking forward page essay tonight :face_savoring_food: seems like fun
1420	0	ill grin ill grin theres two ways read name
1421	1	seeing alpemiel saturday whaddddddup #legend
1422	0	new year startso many people came many wentbut always wats gone better
1423	0	yoga pants sweatshirt nikes rosiemorse yet :face_with_tears_of_joy:
1424	0	bitch fuck u think im goingbetter sit rest bitches waittng move neva
1425	1	#great #a #all #burst #christmas #diy #craftsplease rt httptcosgeyhkioc httptcokhrryfga
1426	1	taking final going straight work im peachy
1427	0	may cold tomorrow december low ℃ dress warm
1428	1	sickill buuuut fast iteration prototyping productionready code
1429	0	andleohud youre people antagonize list httptcompnrwdqs via u
1430	0	lets go cavs #cleveland #cavs #cavaliers #nba quicken loans arena httptcoqispancb
1431	0	cbctoronto toronto man finds woman exgirlfriends name free trip around world changed name
1432	0	chenua achebe things fall apart
1433	0	mikeisler thank think filled correctly
1434	1	girls dip
1435	0	think good name whathondolane brownbearmike laurarubin
1436	0	🇫 🇴 🇱 🇱 🇴 🇼 #tsu website worth millionyou get paid postinghttptcooxybfwwwb httptcorwpgfw
1437	1	monday mornings fave
1438	1	thanks mum farting twice dinner bf #niceone
1439	0	#socialmedia already pretty good also master irony tell httptcodsunuqltyw
1440	0	lets set record straight mccoist player legend fact man held us together one else would wont ever b forgotten
1441	0	history check anyone know httptcoktryqkrxd
1442	0	town get bday prezzy rude birthday xmas week #busybee
1443	1	worst films become must see #films httptcornjtlsyj
1444	1	maiwaby freer bethlehem would anywhere rest arab world much
1445	0	tmjsteve altruda knowing covering points hasnt kept us winning two weeks almost winning rd
1446	0	cameronjwalker dont think know x
1447	0	kid right makes happy :red_heart: #nephew httptcojwiqpv
1448	0	love dont wanna loved pollute room filthy tongue #getscared
1449	1	southamptonfc whufcofficial yeah thanks
1450	0	stop trying make post location twitter dont want post location stop
1451	0	seen result actual #saintsfc
1452	0	get updated basant rai httptcoykjvvsawo stories via masculista subichaturvedi bjplucknowbjp
1453	0	neilby tonybrown parkzthedon patrickstan goodgary losdagooner gazthegooner ya welcome hunny :kiss_mark:
1454	1	good thing days ruined
1455	1	dannyv bagmansgirl yes want honor someone died ill go steal tv xbox whatever else feel entitled
1456	0	long gold layered pipe necklace set leave email invoice httptcokoeosmzcpj
1457	1	dang selfie game point im drinking #actuallysorry
1458	0	lot laughs kenmalinowski hiramabiffarch hotnostrilsrfun prlgl rbrnetwork
1459	1	three geeks bring whole microsoft sony networksmy annual firewall subscription worth every penny
1460	1	good news thanks #aca husbands insurance premium jumped one year hooray #thanksobama
1461	0	aadashusain :thumbs_up:
1462	0	justacoolcat texted im going sleepnot ignoring
1463	1	nothing better class
1464	0	#net #neutrality #cisco #intel #ibm #warn #fcc #to #crack #down #on #isps #technology httptcoqqjfrzmz
1465	1	cluck rt djb transparent administration ever sends passwordprotected documents oversight #gruber
1466	0	wisemisskay sometimes forget feel remember deserve
1467	1	working super early friday weakest pure treat #tired #stormageddon #arrowmidseasonfinale
1468	0	like people freak hear im still getting paid im weeks join military duh
1469	0	gdayjohnkim faved tweet reactionmy parents thought went crazy ashamed httptcopxcxmdgr
1470	0	cameronjwalker miss u im leaving th need see go :weary_face: :weary_face:
1471	0	myzzcryz went faded orange mess dark brown red streaks course forgot take pictures
1472	0	#my #husband concern #stoptxtnhim #notok #youknowwhoyouare
1473	0	youd hope film like would lose relevance couple decades nope
1474	1	nothing like waking sweet sounds cat trying chew shoelaces husbands new boots
1475	0	snooze button tempting last :sleeping_face: :SOS_button:
1476	0	fucked mood
1477	1	coin watcheronawall anyone else find sad remind conservative republicans torture wrong #torturereport
1478	0	tamir rices memorial today family plans seeing grow gunned police police httptcobxukpnfr
1479	1	eating sweets pe
1480	1	need act like im fav child know already
1481	1	funny broken one im one needed saving
1482	0	baby caps teeth #negative
1483	0	come ridiculous scenarios head :thought_balloon:
1484	1	love still kids still wake early christmas #justkiddingilovethem
1485	0	wadevanhooser okay trade better get darn good package better division
1486	0	com professor keeps talking twitter lel
1487	1	oh love httptcouwqfzjdlkv
1488	0	mistressmental frisky thats nothing new
1489	1	love buses every half hour :angry_face: :pouting_face: :face_with_steam_from_nose:
1490	0	fbourdeau chrislabossiere alexabboud reason competition breeds innovation consumer wins
1491	0	httptconzwinlzi ugly size small christmas sweater cardi basic editions holiday vintage httptcodwtxgodbz
1492	1	love test patience :smiling_face:
1493	1	welcome twitter orafa n slimdandymufc r ur service ur twitter coaches
1494	1	bigjoeonthego #thingsbetterthantitansjags napalm hotwings #bigjoefavorite love show #keep real
1495	0	sometimes make funny comments #boyfriend #text #justgothomefromdinner #smiles #funny #lovehim httptcobadqzhpdt
1496	0	dayum really got house brother still school week :smiling_face_with_sunglasses:
1497	0	bad idea httptcowurvvvjw
1498	1	know send presents friends live far away never get handmade stuff yay
1499	1	used joke around cats able open doors never expected happen
1500	0	buy liberal individualism see individual fate black people way linked collective fatebell hooks #ferguson
1501	0	bayerfussball draw draw everton going lose pelle bench fantasy fucking shit night
1502	1	half world suffering obesity half dying famine
1503	0	got meet real csi tonight #cool little jerks broke office cool :pouting_face:
1504	1	twitter account sign book looks must read id rather read twilight httptcohzdjzceaod
1505	1	uk pm making sure child abusers brought justice assume people brought justice #lies httptcohfllqwtcrx
1506	1	balak balaam come curse people mefor know bless blessed curse cursed
1507	0	gurus newbies everyones getting need see right httptcosenboki
1508	1	mental calculations realizing chances passing module slim none fantastic
1509	0	gayingmorality tis season unwanted gifts
1510	1	future still enjoy playing football much play passion tottioh team doomed #asroma
1511	1	awh love replies get feeling types ways #noreplies #storyofmylife httptcofgbfjhcoov
1512	0	theres always one friend motivate make feel better elamdellah la wjoodch fe ayaty yaa dctortna el jameela galbdxb
1513	0	dirtydeathdog ok thanksone question computer scientist take salary computer communication engineer
1514	1	bmw stoked
1515	0	patneshek huge congrats signing couldnt happier fam hows view everest #originalpatneshekfanclubmember
1516	0	please dont fuck first wake morning person
1517	1	allowed touching others kneecaps like #questionable #noa #onuchapel
1518	0	produce kinds creative designs #hypebeast httptcoffrnowyw httptcobuxfjwzwc
1519	1	im seeing #catfish search #fishsitter #goldfish #lovelife
1520	0	#page #found httptcorifwvimk
1521	0	know would make break x times betternot practice
1522	0	espn espncfb sec collegegameday sec bias right httptcofdthuhjgsx
1523	0	#if #careful #literacy #will #become #a #historical #blip summer httptcoflfomcyxu
1524	1	hikethegamer playstation xbox everything awesome httptcoalyibbdd
1525	1	veebex haha cannot wait monday best cheers
1526	1	people #billcosby looked upon ones coming defense isnt raceits rape httptcopdgucppkv
1527	0	louiserosalia im good banter :face_with_tears_of_joy: :face_with_tears_of_joy:
1528	1	yelled #someone #telling #something #youre #mum #mistake wasit actually mum
1529	0	also top lol timowensby rbrnetwork indyenigma calfreedommom
1530	0	ninawmakeup #chance #till #january #this good #you always make #smile
1531	0	doesnt convey want though #twitterproblemsforme
1532	0	hard take people seriously cant spell think grammar type cracker
1533	1	irony police divide us terrorists unite us #terrorism #policebrutality
1534	0	praise tamir knows mike brown raised hands shot dead wanted cops see bb gun still shot dead
1535	0	lavinakhatwani vhsupersonic giving chance win #gosupersonic #goa passes follow details #superdaylineup
1536	0	craigcalcaterra let put bet whoever would take action thing id think oliva howsam easy
1537	0	pai̇n gai̇n #fit #fitness #gym #no #give #up :oncoming_fist: :flexed_biceps: httptcosudphibdez
1538	0	#bbc #news #denmark #challenges #russia #canada #over #north #pole httptcotoantgxcl
1539	0	adambelz leeosp vruno first visit comment section
1540	1	shun workplace chit chat look happening twitter #randomtweet
1541	1	shoes makeup done im ready
1542	0	love watching #latenightfilms enjoyed #mockingjaypart cineworld #didsbury ta sophielouise #grateful #goodfriend
1543	1	stevesgoddard steve steve steve thats data youll never win hearts minds dont appeal poor polar bears
1544	1	gasbuddyguy gasbuddy glad bought diesel car years ago
1545	0	httptcokmipajconx dont mess #ninja #ko httptcoytwlcqza
1546	1	therealchris like group unsuccessful idiots cant even manage scrounge quarter thats pretty cool guess chris
1547	0	cant wait jump bed tonight sleep :sleeping_face: #sotired
1548	0	next person wants educate point please bloody educates speak getting bored
1549	1	sat yet another stationary fgw train minutes explanation driver service top drawer
1550	0	bavarianshady u simply cant win viggiekopite twitter fight p
1551	0	dariusporter ohhhh yeaah girl favorite couple wants come hang lol bruh wtf lol
1552	0	proof lacks reading comprehension skills ananvii rbrnetwork dolphinman graves
1553	0	mmmm rt phemoi temmyafc faved nifemisinzu southampton wins ill post nude
1554	1	hmrccustomers know wrong dont httptcowsrvrcs please help us #euvat
1555	0	tomwookieford agreed cool place love rocks
1556	0	thank retweets jbboats #topform
1557	0	kaylz anymore :persevering_face:
1558	1	grown women acting like children favorite #dramatic
1559	0	coming conclusion apple skynet #terminator #apocalypseiscoming #warofthemachines
1560	1	working hard right httptcozrwjtgnt
1561	0	interesting stats pos good bad apples ruin allhttptcobqinclxjc #tcot #ferguson #ericgarner
1562	0	jrbloomfield thats much nicer idea actually
1563	1	bophiesurch showed
1564	0	liked youtube video stylebydani httptcoqgjcblzypt challenge style dani
1565	1	husband coming home early #mongkok #kowloon #hongkong #dongiotravels #thfloor httptcovvawpvua httptcoqdescaifsk
